STATE,Year,Population ,NAME,AGE,,,set_id,year,pieces,t1,descr
55,2010,15479,Wisconsin,76,,,,,,,
55,2010,15517,Wisconsin,77,,,,,,,
55,2010,15452,Wisconsin,78,,,,,,,
55,2010,15479,Wisconsin,79,,,,,,,
55,2010,15299,Wisconsin,80,,,,,,,
55,2010,14394,Wisconsin,81,,,,,,,
55,2010,14106,Wisconsin,82,,,,,,,
55,2010,13375,Wisconsin,83,,,,,,,
55,2010,12356,Wisconsin,84,,,,,,,
55,2010,81510,Wisconsin,85,,,,,,,
55,2010,2865036,Wisconsin,999,,,,,,,
56,2010,7674,Wyoming,0,,,,,,,
56,2010,7934,Wyoming,1,,,,,,,
56,2010,8204,Wyoming,2,,,,,,,
56,2010,8250,Wyoming,3,,,,,,,
56,2010,7989,Wyoming,4,,,,,,,
56,2010,7793,Wyoming,5,,,,,,,
56,2010,7621,Wyoming,6,,,,,,,
56,2010,7499,Wyoming,7,,,,,,,
56,2010,7274,Wyoming,8,,,,,,,
56,2010,7193,Wyoming,9,,,,,,,
56,2010,7358,Wyoming,10,,,,,,,
56,2010,7227,Wyoming,11,,,,,,,
56,2010,7221,Wyoming,12,,,,,,,
56,2010,7179,Wyoming,13,,,,,,,
56,2010,7012,Wyoming,14,,,,,,,
56,2010,7089,Wyoming,15,,,,,,,
56,2010,7374,Wyoming,16,,,,,,,
56,2010,7462,Wyoming,17,,,,,,,
56,2010,7668,Wyoming,18,,,,,,,
56,2010,8175,Wyoming,19,,,,,,,
56,2010,8207,Wyoming,20,,,,,,,
56,2010,7878,Wyoming,21,,,,,,,
56,2010,7666,Wyoming,22,,,,,,,
56,2010,7699,Wyoming,23,,,,,,,
56,2010,7914,Wyoming,24,,,,,,,
56,2010,8183,Wyoming,25,,,,,,,
56,2010,8073,Wyoming,26,,,,,,,
56,2010,8098,Wyoming,27,,,,,,,
56,2010,8129,Wyoming,28,,,,,,,
56,2010,7924,Wyoming,29,,,,,,,
56,2010,8038,Wyoming,30,,,,,,,
56,2010,7548,Wyoming,31,,,,,,,
56,2010,7102,Wyoming,32,,,,,,,
56,2010,6902,Wyoming,33,,,,,,,
56,2010,6634,Wyoming,34,,,,,,,
56,2010,6811,Wyoming,35,,,,,,,
56,2010,6510,Wyoming,36,,,,,,,
56,2010,6418,Wyoming,37,,,,,,,
56,2010,6600,Wyoming,38,,,,,,,
56,2010,7040,Wyoming,39,,,,,,,
56,2010,7102,Wyoming,40,,,,,,,
56,2010,6571,Wyoming,41,,,,,,,
56,2010,6414,Wyoming,42,,,,,,,
56,2010,6302,Wyoming,43,,,,,,,
56,2010,6500,Wyoming,44,,,,,,,
56,2010,7096,Wyoming,45,,,,,,,
56,2010,7534,Wyoming,46,,,,,,,
56,2010,7788,Wyoming,47,,,,,,,
56,2010,7979,Wyoming,48,,,,,,,
56,2010,8532,Wyoming,49,,,,,,,
56,2010,8800,Wyoming,50,,,,,,,
56,2010,8629,Wyoming,51,,,,,,,
56,2010,8717,Wyoming,52,,,,,,,
56,2010,8965,Wyoming,53,,,,,,,
56,2010,8845,Wyoming,54,,,,,,,
56,2010,8797,Wyoming,55,,,,,,,
56,2010,8530,Wyoming,56,,,,,,,
56,2010,8301,Wyoming,57,,,,,,,
56,2010,7975,Wyoming,58,,,,,,,
56,2010,7604,Wyoming,59,,,,,,,
56,2010,7309,Wyoming,60,,,,,,,
56,2010,6931,Wyoming,61,,,,,,,
56,2010,6730,Wyoming,62,,,,,,,
56,2010,7034,Wyoming,63,,,,,,,
56,2010,5043,Wyoming,64,,,,,,,
56,2010,5031,Wyoming,65,,,,,,,
56,2010,4953,Wyoming,66,,,,,,,
56,2010,4968,Wyoming,67,,,,,,,
56,2010,4307,Wyoming,68,,,,,,,
56,2010,3915,Wyoming,69,,,,,,,
56,2010,3727,Wyoming,70,,,,,,,
56,2010,3552,Wyoming,71,,,,,,,
56,2010,3350,Wyoming,72,,,,,,,
56,2010,3125,Wyoming,73,,,,,,,
56,2010,2956,Wyoming,74,,,,,,,
56,2010,2837,Wyoming,75,,,,,,,
56,2010,2559,Wyoming,76,,,,,,,
56,2010,2414,Wyoming,77,,,,,,,
56,2010,2419,Wyoming,78,,,,,,,
56,2010,2264,Wyoming,79,,,,,,,
56,2010,2211,Wyoming,80,,,,,,,
56,2010,2072,Wyoming,81,,,,,,,
56,2010,1961,Wyoming,82,,,,,,,
56,2010,1682,Wyoming,83,,,,,,,
56,2010,1547,Wyoming,84,,,,,,,
56,2010,8752,Wyoming,85,,,,,,,
56,2010,561200,Wyoming,999,,,,,,,
56,2010,3905,Wyoming,0,,,,,,,
56,2010,4060,Wyoming,1,,,,,,,
56,2010,4133,Wyoming,2,,,,,,,
56,2010,4256,Wyoming,3,,,,,,,
56,2010,4132,Wyoming,4,,,,,,,
56,2010,3982,Wyoming,5,,,,,,,
56,2010,3967,Wyoming,6,,,,,,,
56,2010,3836,Wyoming,7,,,,,,,
56,2010,3775,Wyoming,8,,,,,,,
56,2010,3723,Wyoming,9,,,,,,,
56,2010,3834,Wyoming,10,,,,,,,
56,2010,3801,Wyoming,11,,,,,,,
56,2010,3719,Wyoming,12,,,,,,,
56,2010,3648,Wyoming,13,,,,,,,
56,2010,3621,Wyoming,14,,,,,,,
56,2010,3642,Wyoming,15,,,,,,,
56,2010,3817,Wyoming,16,,,,,,,
56,2010,3872,Wyoming,17,,,,,,,
56,2010,3970,Wyoming,18,,,,,,,
56,2010,4155,Wyoming,19,,,,,,,
56,2010,4207,Wyoming,20,,,,,,,
56,2010,4110,Wyoming,21,,,,,,,
56,2010,3999,Wyoming,22,,,,,,,
56,2010,3978,Wyoming,23,,,,,,,
56,2010,4099,Wyoming,24,,,,,,,
56,2010,4243,Wyoming,25,,,,,,,
56,2010,4171,Wyoming,26,,,,,,,
56,2010,4180,Wyoming,27,,,,,,,
56,2010,4235,Wyoming,28,,,,,,,
56,2010,4144,Wyoming,29,,,,,,,
56,2010,4155,Wyoming,30,,,,,,,
56,2010,3866,Wyoming,31,,,,,,,
56,2010,3640,Wyoming,32,,,,,,,
56,2010,3548,Wyoming,33,,,,,,,
56,2010,3436,Wyoming,34,,,,,,,
56,2010,3515,Wyoming,35,,,,,,,
56,2010,3383,Wyoming,36,,,,,,,
56,2010,3340,Wyoming,37,,,,,,,
56,2010,3399,Wyoming,38,,,,,,,
56,2010,3660,Wyoming,39,,,,,,,
56,2010,3710,Wyoming,40,,,,,,,
56,2010,3398,Wyoming,41,,,,,,,
56,2010,3271,Wyoming,42,,,,,,,
56,2010,3205,Wyoming,43,,,,,,,
56,2010,3335,Wyoming,44,,,,,,,
56,2010,3592,Wyoming,45,,,,,,,
56,2010,3773,Wyoming,46,,,,,,,
56,2010,3862,Wyoming,47,,,,,,,
56,2010,3985,Wyoming,48,,,,,,,
56,2010,4217,Wyoming,49,,,,,,,
56,2010,4429,Wyoming,50,,,,,,,
56,2010,4384,Wyoming,51,,,,,,,
56,2010,4445,Wyoming,52,,,,,,,
56,2010,4547,Wyoming,53,,,,,,,
56,2010,4508,Wyoming,54,,,,,,,
56,2010,4453,Wyoming,55,,,,,,,
56,2010,4366,Wyoming,56,,,,,,,
56,2010,4237,Wyoming,57,,,,,,,
56,2010,4138,Wyoming,58,,,,,,,
56,2010,3858,Wyoming,59,,,,,,,
56,2010,3745,Wyoming,60,,,,,,,
56,2010,3609,Wyoming,61,,,,,,,
56,2010,3481,Wyoming,62,,,,,,,
56,2010,3620,Wyoming,63,,,,,,,
56,2010,2622,Wyoming,64,,,,,,,
56,2010,2513,Wyoming,65,,,,,,,
56,2010,2527,Wyoming,66,,,,,,,
56,2010,2540,Wyoming,67,,,,,,,
56,2010,2170,Wyoming,68,,,,,,,
56,2010,1936,Wyoming,69,,,,,,,
56,2010,1838,Wyoming,70,,,,,,,
56,2010,1791,Wyoming,71,,,,,,,
56,2010,1639,Wyoming,72,,,,,,,
56,2010,1512,Wyoming,73,,,,,,,
56,2010,1407,Wyoming,74,,,,,,,
56,2010,1318,Wyoming,75,,,,,,,
56,2010,1183,Wyoming,76,,,,,,,
56,2010,1098,Wyoming,77,,,,,,,
56,2010,1095,Wyoming,78,,,,,,,
56,2010,1018,Wyoming,79,,,,,,,
56,2010,1003,Wyoming,80,,,,,,,
56,2010,914,Wyoming,81,,,,,,,
56,2010,857,Wyoming,82,,,,,,,
56,2010,745,Wyoming,83,,,,,,,
56,2010,664,Wyoming,84,,,,,,,
56,2010,3106,Wyoming,85,,,,,,,
56,2010,284820,Wyoming,999,,,,,,,
56,2010,3769,Wyoming,0,,,,,,,
56,2010,3874,Wyoming,1,,,,,,,
56,2010,4071,Wyoming,2,,,,,,,
56,2010,3994,Wyoming,3,,,,,,,
56,2010,3857,Wyoming,4,,,,,,,
56,2010,3811,Wyoming,5,,,,,,,
56,2010,3654,Wyoming,6,,,,,,,
56,2010,3663,Wyoming,7,,,,,,,
56,2010,3499,Wyoming,8,,,,,,,
56,2010,3470,Wyoming,9,,,,,,,
56,2010,3524,Wyoming,10,,,,,,,
56,2010,3426,Wyoming,11,,,,,,,
56,2010,3502,Wyoming,12,,,,,,,
56,2010,3531,Wyoming,13,,,,,,,
56,2010,3391,Wyoming,14,,,,,,,
56,2010,3447,Wyoming,15,,,,,,,
56,2010,3557,Wyoming,16,,,,,,,
56,2010,3590,Wyoming,17,,,,,,,
56,2010,3698,Wyoming,18,,,,,,,
56,2010,4020,Wyoming,19,,,,,,,
56,2010,4000,Wyoming,20,,,,,,,
56,2010,3768,Wyoming,21,,,,,,,
56,2010,3667,Wyoming,22,,,,,,,
56,2010,3721,Wyoming,23,,,,,,,
56,2010,3815,Wyoming,24,,,,,,,
56,2010,3940,Wyoming,25,,,,,,,
56,2010,3902,Wyoming,26,,,,,,,
56,2010,3918,Wyoming,27,,,,,,,
56,2010,3894,Wyoming,28,,,,,,,
56,2010,3780,Wyoming,29,,,,,,,
56,2010,3883,Wyoming,30,,,,,,,
56,2010,3682,Wyoming,31,,,,,,,
56,2010,3462,Wyoming,32,,,,,,,
56,2010,3354,Wyoming,33,,,,,,,
56,2010,3198,Wyoming,34,,,,,,,
56,2010,3296,Wyoming,35,,,,,,,
56,2010,3127,Wyoming,36,,,,,,,
56,2010,3078,Wyoming,37,,,,,,,
56,2010,3201,Wyoming,38,,,,,,,
56,2010,3380,Wyoming,39,,,,,,,
56,2010,3392,Wyoming,40,,,,,,,
56,2010,3173,Wyoming,41,,,,,,,
56,2010,3143,Wyoming,42,,,,,,,
56,2010,3097,Wyoming,43,,,,,,,
56,2010,3165,Wyoming,44,,,,,,,
56,2010,3504,Wyoming,45,,,,,,,
56,2010,3761,Wyoming,46,,,,,,,
56,2010,3926,Wyoming,47,,,,,,,
56,2010,3994,Wyoming,48,,,,,,,
56,2010,4315,Wyoming,49,,,,,,,
56,2010,4371,Wyoming,50,,,,,,,
56,2010,4245,Wyoming,51,,,,,,,
56,2010,4272,Wyoming,52,,,,,,,
56,2010,4418,Wyoming,53,,,,,,,
56,2010,4337,Wyoming,54,,,,,,,
56,2010,4344,Wyoming,55,,,,,,,
56,2010,4164,Wyoming,56,,,,,,,
56,2010,4064,Wyoming,57,,,,,,,
56,2010,3837,Wyoming,58,,,,,,,
56,2010,3746,Wyoming,59,,,,,,,
56,2010,3564,Wyoming,60,,,,,,,
56,2010,3322,Wyoming,61,,,,,,,
56,2010,3249,Wyoming,62,,,,,,,
56,2010,3414,Wyoming,63,,,,,,,
56,2010,2421,Wyoming,64,,,,,,,
56,2010,2518,Wyoming,65,,,,,,,
56,2010,2426,Wyoming,66,,,,,,,
56,2010,2428,Wyoming,67,,,,,,,
56,2010,2137,Wyoming,68,,,,,,,
56,2010,1979,Wyoming,69,,,,,,,
56,2010,1889,Wyoming,70,,,,,,,
56,2010,1761,Wyoming,71,,,,,,,
56,2010,1711,Wyoming,72,,,,,,,
56,2010,1613,Wyoming,73,,,,,,,
56,2010,1549,Wyoming,74,,,,,,,
56,2010,1519,Wyoming,75,,,,,,,
56,2010,1376,Wyoming,76,,,,,,,
56,2010,1316,Wyoming,77,,,,,,,
56,2010,1324,Wyoming,78,,,,,,,
56,2010,1246,Wyoming,79,,,,,,,
56,2010,1208,Wyoming,80,,,,,,,
56,2010,1158,Wyoming,81,,,,,,,
56,2010,1104,Wyoming,82,,,,,,,
56,2010,937,Wyoming,83,,,,,,,
56,2010,883,Wyoming,84,,,,,,,
56,2010,5646,Wyoming,85,,,,,,,
56,2010,276380,Wyoming,999,,,,,,,
1,2011,59219,Alabama,0,,,,,,,
1,2011,60274,Alabama,1,,,,,,,
1,2011,59912,Alabama,2,,,,,,,
1,2011,62094,Alabama,3,,,,,,,
1,2011,62092,Alabama,4,,,,,,,
1,2011,61317,Alabama,5,,,,,,,
1,2011,60773,Alabama,6,,,,,,,
1,2011,61014,Alabama,7,,,,,,,
1,2011,60675,Alabama,8,,,,,,,
1,2011,61273,Alabama,9,,,,,,,
1,2011,64353,Alabama,10,,,,,,,
1,2011,65453,Alabama,11,,,,,,,
1,2011,63868,Alabama,12,,,,,,,
1,2011,64172,Alabama,13,,,,,,,
1,2011,63597,Alabama,14,,,,,,,
1,2011,63012,Alabama,15,,,,,,,
1,2011,65320,Alabama,16,,,,,,,
1,2011,67292,Alabama,17,,,,,,,
1,2011,66186,Alabama,18,,,,,,,
1,2011,68679,Alabama,19,,,,,,,
1,2011,72753,Alabama,20,,,,,,,
1,2011,72824,Alabama,21,,,,,,,
1,2011,68925,Alabama,22,,,,,,,
1,2011,65837,Alabama,23,,,,,,,
1,2011,63159,Alabama,24,,,,,,,
1,2011,61996,Alabama,25,,,,,,,
1,2011,62106,Alabama,26,,,,,,,
1,2011,60234,Alabama,27,,,,,,,
1,2011,61164,Alabama,28,,,,,,,
1,2011,61274,Alabama,29,,,,,,,
1,2011,61735,Alabama,30,,,,,,,
1,2011,63189,Alabama,31,,,,,,,
1,2011,59583,Alabama,32,,,,,,,
1,2011,58865,Alabama,33,,,,,,,
1,2011,58484,Alabama,34,,,,,,,
1,2011,56364,Alabama,35,,,,,,,
1,2011,58575,Alabama,36,,,,,,,
1,2011,57518,Alabama,37,,,,,,,
1,2011,59319,Alabama,38,,,,,,,
1,2011,62183,Alabama,39,,,,,,,
1,2011,65620,Alabama,40,,,,,,,
1,2011,64871,Alabama,41,,,,,,,
1,2011,61161,Alabama,42,,,,,,,
1,2011,59969,Alabama,43,,,,,,,
1,2011,60342,Alabama,44,,,,,,,
1,2011,62510,Alabama,45,,,,,,,
1,2011,67065,Alabama,46,,,,,,,
1,2011,68482,Alabama,47,,,,,,,
1,2011,68530,Alabama,48,,,,,,,
1,2011,69278,Alabama,49,,,,,,,
1,2011,70096,Alabama,50,,,,,,,
1,2011,70839,Alabama,51,,,,,,,
1,2011,69056,Alabama,52,,,,,,,
1,2011,69123,Alabama,53,,,,,,,
1,2011,69688,Alabama,54,,,,,,,
1,2011,67393,Alabama,55,,,,,,,
1,2011,66653,Alabama,56,,,,,,,
1,2011,64538,Alabama,57,,,,,,,
1,2011,61761,Alabama,58,,,,,,,
1,2011,60181,Alabama,59,,,,,,,
1,2011,58405,Alabama,60,,,,,,,
1,2011,57810,Alabama,61,,,,,,,
1,2011,57276,Alabama,62,,,,,,,
1,2011,57013,Alabama,63,,,,,,,
1,2011,59453,Alabama,64,,,,,,,
1,2011,44099,Alabama,65,,,,,,,
1,2011,44130,Alabama,66,,,,,,,
1,2011,43361,Alabama,67,,,,,,,
1,2011,44674,Alabama,68,,,,,,,
1,2011,38838,Alabama,69,,,,,,,
1,2011,36003,Alabama,70,,,,,,,
1,2011,34812,Alabama,71,,,,,,,
1,2011,33025,Alabama,72,,,,,,,
1,2011,31782,Alabama,73,,,,,,,
1,2011,29215,Alabama,74,,,,,,,
1,2011,28190,Alabama,75,,,,,,,
1,2011,27146,Alabama,76,,,,,,,
1,2011,24319,Alabama,77,,,,,,,
1,2011,23249,Alabama,78,,,,,,,
1,2011,21902,Alabama,79,,,,,,,
1,2011,20697,Alabama,80,,,,,,,
1,2011,19834,Alabama,81,,,,,,,
1,2011,17662,Alabama,82,,,,,,,
1,2011,16603,Alabama,83,,,,,,,
1,2011,15213,Alabama,84,,,,,,,
1,2011,77676,Alabama,85,,,,,,,
1,2011,4786205,Alabama,999,,,,,,,
1,2011,30427,Alabama,0,,,,,,,
1,2011,30667,Alabama,1,,,,,,,
1,2011,30577,Alabama,2,,,,,,,
1,2011,31578,Alabama,3,,,,,,,
1,2011,31761,Alabama,4,,,,,,,
1,2011,31232,Alabama,5,,,,,,,
1,2011,30977,Alabama,6,,,,,,,
1,2011,31109,Alabama,7,,,,,,,
1,2011,30923,Alabama,8,,,,,,,
1,2011,31195,Alabama,9,,,,,,,
1,2011,32801,Alabama,10,,,,,,,
1,2011,33357,Alabama,11,,,,,,,
1,2011,32511,Alabama,12,,,,,,,
1,2011,32852,Alabama,13,,,,,,,
1,2011,32663,Alabama,14,,,,,,,
1,2011,32175,Alabama,15,,,,,,,
1,2011,33372,Alabama,16,,,,,,,
1,2011,34504,Alabama,17,,,,,,,
1,2011,33887,Alabama,18,,,,,,,
1,2011,34701,Alabama,19,,,,,,,
1,2011,35797,Alabama,20,,,,,,,
1,2011,36041,Alabama,21,,,,,,,
1,2011,34276,Alabama,22,,,,,,,
1,2011,32729,Alabama,23,,,,,,,
1,2011,31284,Alabama,24,,,,,,,
1,2011,30450,Alabama,25,,,,,,,
1,2011,30478,Alabama,26,,,,,,,
1,2011,29274,Alabama,27,,,,,,,
1,2011,29942,Alabama,28,,,,,,,
1,2011,29863,Alabama,29,,,,,,,
1,2011,30201,Alabama,30,,,,,,,
1,2011,31049,Alabama,31,,,,,,,
1,2011,29052,Alabama,32,,,,,,,
1,2011,28612,Alabama,33,,,,,,,
1,2011,28512,Alabama,34,,,,,,,
1,2011,27398,Alabama,35,,,,,,,
1,2011,28489,Alabama,36,,,,,,,
1,2011,27847,Alabama,37,,,,,,,
1,2011,28555,Alabama,38,,,,,,,
1,2011,30202,Alabama,39,,,,,,,
1,2011,31942,Alabama,40,,,,,,,
1,2011,31697,Alabama,41,,,,,,,
1,2011,29786,Alabama,42,,,,,,,
1,2011,29172,Alabama,43,,,,,,,
1,2011,29458,Alabama,44,,,,,,,
1,2011,30476,Alabama,45,,,,,,,
1,2011,32712,Alabama,46,,,,,,,
1,2011,33395,Alabama,47,,,,,,,
1,2011,33151,Alabama,48,,,,,,,
1,2011,33635,Alabama,49,,,,,,,
1,2011,33923,Alabama,50,,,,,,,
1,2011,34546,Alabama,51,,,,,,,
1,2011,33354,Alabama,52,,,,,,,
1,2011,33281,Alabama,53,,,,,,,
1,2011,33690,Alabama,54,,,,,,,
1,2011,32629,Alabama,55,,,,,,,
1,2011,32023,Alabama,56,,,,,,,
1,2011,30786,Alabama,57,,,,,,,
1,2011,29511,Alabama,58,,,,,,,
1,2011,28733,Alabama,59,,,,,,,
1,2011,27875,Alabama,60,,,,,,,
1,2011,27532,Alabama,61,,,,,,,
1,2011,27197,Alabama,62,,,,,,,
1,2011,27131,Alabama,63,,,,,,,
1,2011,28334,Alabama,64,,,,,,,
1,2011,20759,Alabama,65,,,,,,,
1,2011,20703,Alabama,66,,,,,,,
1,2011,20319,Alabama,67,,,,,,,
1,2011,20665,Alabama,68,,,,,,,
1,2011,17906,Alabama,69,,,,,,,
1,2011,16560,Alabama,70,,,,,,,
1,2011,15791,Alabama,71,,,,,,,
1,2011,14849,Alabama,72,,,,,,,
1,2011,14087,Alabama,73,,,,,,,
1,2011,12929,Alabama,74,,,,,,,
1,2011,12317,Alabama,75,,,,,,,
1,2011,11756,Alabama,76,,,,,,,
1,2011,10384,Alabama,77,,,,,,,
1,2011,9829,Alabama,78,,,,,,,
1,2011,9075,Alabama,79,,,,,,,
1,2011,8230,Alabama,80,,,,,,,
1,2011,7787,Alabama,81,,,,,,,
1,2011,6824,Alabama,82,,,,,,,
1,2011,6144,Alabama,83,,,,,,,
1,2011,5468,Alabama,84,,,,,,,
1,2011,23944,Alabama,85,,,,,,,
1,2011,2315615,Alabama,999,,,,,,,
1,2011,28792,Alabama,0,,,,,,,
1,2011,29607,Alabama,1,,,,,,,
1,2011,29335,Alabama,2,,,,,,,
1,2011,30516,Alabama,3,,,,,,,
1,2011,30331,Alabama,4,,,,,,,
1,2011,30085,Alabama,5,,,,,,,
1,2011,29796,Alabama,6,,,,,,,
1,2011,29905,Alabama,7,,,,,,,
1,2011,29752,Alabama,8,,,,,,,
1,2011,30078,Alabama,9,,,,,,,
1,2011,31552,Alabama,10,,,,,,,
1,2011,32096,Alabama,11,,,,,,,
1,2011,31357,Alabama,12,,,,,,,
1,2011,31320,Alabama,13,,,,,,,
1,2011,30934,Alabama,14,,,,,,,
1,2011,30837,Alabama,15,,,,,,,
1,2011,31948,Alabama,16,,,,,,,
1,2011,32788,Alabama,17,,,,,,,
1,2011,32299,Alabama,18,,,,,,,
1,2011,33978,Alabama,19,,,,,,,
1,2011,36956,Alabama,20,,,,,,,
1,2011,36783,Alabama,21,,,,,,,
1,2011,34649,Alabama,22,,,,,,,
1,2011,33108,Alabama,23,,,,,,,
1,2011,31875,Alabama,24,,,,,,,
1,2011,31546,Alabama,25,,,,,,,
1,2011,31628,Alabama,26,,,,,,,
1,2011,30960,Alabama,27,,,,,,,
1,2011,31222,Alabama,28,,,,,,,
1,2011,31411,Alabama,29,,,,,,,
1,2011,31534,Alabama,30,,,,,,,
1,2011,32140,Alabama,31,,,,,,,
1,2011,30531,Alabama,32,,,,,,,
1,2011,30253,Alabama,33,,,,,,,
1,2011,29972,Alabama,34,,,,,,,
1,2011,28966,Alabama,35,,,,,,,
1,2011,30086,Alabama,36,,,,,,,
1,2011,29671,Alabama,37,,,,,,,
1,2011,30764,Alabama,38,,,,,,,
1,2011,31981,Alabama,39,,,,,,,
1,2011,33678,Alabama,40,,,,,,,
1,2011,33174,Alabama,41,,,,,,,
1,2011,31375,Alabama,42,,,,,,,
1,2011,30797,Alabama,43,,,,,,,
1,2011,30884,Alabama,44,,,,,,,
1,2011,32034,Alabama,45,,,,,,,
1,2011,34353,Alabama,46,,,,,,,
1,2011,35087,Alabama,47,,,,,,,
1,2011,35379,Alabama,48,,,,,,,
1,2011,35643,Alabama,49,,,,,,,
1,2011,36173,Alabama,50,,,,,,,
1,2011,36293,Alabama,51,,,,,,,
1,2011,35702,Alabama,52,,,,,,,
1,2011,35842,Alabama,53,,,,,,,
1,2011,35998,Alabama,54,,,,,,,
1,2011,34764,Alabama,55,,,,,,,
1,2011,34630,Alabama,56,,,,,,,
1,2011,33752,Alabama,57,,,,,,,
1,2011,32250,Alabama,58,,,,,,,
1,2011,31448,Alabama,59,,,,,,,
1,2011,30530,Alabama,60,,,,,,,
1,2011,30278,Alabama,61,,,,,,,
1,2011,30079,Alabama,62,,,,,,,
1,2011,29882,Alabama,63,,,,,,,
1,2011,31119,Alabama,64,,,,,,,
1,2011,23340,Alabama,65,,,,,,,
1,2011,23427,Alabama,66,,,,,,,
1,2011,23042,Alabama,67,,,,,,,
1,2011,24009,Alabama,68,,,,,,,
1,2011,20932,Alabama,69,,,,,,,
1,2011,19443,Alabama,70,,,,,,,
1,2011,19021,Alabama,71,,,,,,,
1,2011,18176,Alabama,72,,,,,,,
1,2011,17695,Alabama,73,,,,,,,
1,2011,16286,Alabama,74,,,,,,,
1,2011,15873,Alabama,75,,,,,,,
1,2011,15390,Alabama,76,,,,,,,
1,2011,13935,Alabama,77,,,,,,,
1,2011,13420,Alabama,78,,,,,,,
1,2011,12827,Alabama,79,,,,,,,
1,2011,12467,Alabama,80,,,,,,,
1,2011,12047,Alabama,81,,,,,,,
1,2011,10838,Alabama,82,,,,,,,
1,2011,10459,Alabama,83,,,,,,,
1,2011,9745,Alabama,84,,,,,,,
1,2011,53732,Alabama,85,,,,,,,
1,2011,2470590,Alabama,999,,,,,,,
2,2011,11739,Alaska,0,,,,,,,
2,2011,10779,Alaska,1,,,,,,,
2,2011,10871,Alaska,2,,,,,,,
2,2011,10993,Alaska,3,,,,,,,
2,2011,10774,Alaska,4,,,,,,,
2,2011,10559,Alaska,5,,,,,,,
2,2011,10290,Alaska,6,,,,,,,
2,2011,10266,Alaska,7,,,,,,,
2,2011,10175,Alaska,8,,,,,,,
2,2011,10058,Alaska,9,,,,,,,
2,2011,10136,Alaska,10,,,,,,,
2,2011,10505,Alaska,11,,,,,,,
2,2011,10172,Alaska,12,,,,,,,
2,2011,9995,Alaska,13,,,,,,,
2,2011,10022,Alaska,14,,,,,,,
2,2011,10136,Alaska,15,,,,,,,
2,2011,10290,Alaska,16,,,,,,,
2,2011,10679,Alaska,17,,,,,,,
2,2011,9990,Alaska,18,,,,,,,
2,2011,9637,Alaska,19,,,,,,,
2,2011,10461,Alaska,20,,,,,,,
2,2011,10313,Alaska,21,,,,,,,
2,2011,9958,Alaska,22,,,,,,,
2,2011,10256,Alaska,23,,,,,,,
2,2011,10301,Alaska,24,,,,,,,
2,2011,10676,Alaska,25,,,,,,,
2,2011,10778,Alaska,26,,,,,,,
2,2011,10421,Alaska,27,,,,,,,
2,2011,10591,Alaska,28,,,,,,,
2,2011,10256,Alaska,29,,,,,,,
2,2011,9965,Alaska,30,,,,,,,
2,2011,10014,Alaska,31,,,,,,,
2,2011,9060,Alaska,32,,,,,,,
2,2011,8938,Alaska,33,,,,,,,
2,2011,8680,Alaska,34,,,,,,,
2,2011,8351,Alaska,35,,,,,,,
2,2011,8719,Alaska,36,,,,,,,
2,2011,8265,Alaska,37,,,,,,,
2,2011,8259,Alaska,38,,,,,,,
2,2011,8719,Alaska,39,,,,,,,
2,2011,9209,Alaska,40,,,,,,,
2,2011,9669,Alaska,41,,,,,,,
2,2011,8901,Alaska,42,,,,,,,
2,2011,8785,Alaska,43,,,,,,,
2,2011,9033,Alaska,44,,,,,,,
2,2011,9293,Alaska,45,,,,,,,
2,2011,10222,Alaska,46,,,,,,,
2,2011,10472,Alaska,47,,,,,,,
2,2011,10799,Alaska,48,,,,,,,
2,2011,10985,Alaska,49,,,,,,,
2,2011,11164,Alaska,50,,,,,,,
2,2011,11638,Alaska,51,,,,,,,
2,2011,11034,Alaska,52,,,,,,,
2,2011,11106,Alaska,53,,,,,,,
2,2011,11184,Alaska,54,,,,,,,
2,2011,10644,Alaska,55,,,,,,,
2,2011,10987,Alaska,56,,,,,,,
2,2011,10451,Alaska,57,,,,,,,
2,2011,9870,Alaska,58,,,,,,,
2,2011,9389,Alaska,59,,,,,,,
2,2011,8680,Alaska,60,,,,,,,
2,2011,8388,Alaska,61,,,,,,,
2,2011,7792,Alaska,62,,,,,,,
2,2011,7070,Alaska,63,,,,,,,
2,2011,7089,Alaska,64,,,,,,,
2,2011,5194,Alaska,65,,,,,,,
2,2011,5114,Alaska,66,,,,,,,
2,2011,4792,Alaska,67,,,,,,,
2,2011,4544,Alaska,68,,,,,,,
2,2011,3983,Alaska,69,,,,,,,
2,2011,3579,Alaska,70,,,,,,,
2,2011,3120,Alaska,71,,,,,,,
2,2011,2743,Alaska,72,,,,,,,
2,2011,2607,Alaska,73,,,,,,,
2,2011,2344,Alaska,74,,,,,,,
2,2011,2148,Alaska,75,,,,,,,
2,2011,2008,Alaska,76,,,,,,,
2,2011,1829,Alaska,77,,,,,,,
2,2011,1699,Alaska,78,,,,,,,
2,2011,1559,Alaska,79,,,,,,,
2,2011,1487,Alaska,80,,,,,,,
2,2011,1408,Alaska,81,,,,,,,
2,2011,1283,Alaska,82,,,,,,,
2,2011,1152,Alaska,83,,,,,,,
2,2011,964,Alaska,84,,,,,,,
2,2011,5066,Alaska,85,,,,,,,
2,2011,703524,Alaska,999,,,,,,,
2,2011,6078,Alaska,0,,,,,,,
