Year,STATE,NAME,SEX,AGE,Population
2013,42,Pennsylvania,2,8,72951
2013,44,Rhode Island,2,8,5798
2013,45,South Carolina,2,8,29361
2013,46,South Dakota,2,8,5726
2013,47,Tennessee,2,8,40613
2013,48,Texas,2,8,195209
2013,49,Utah,2,8,25289
2013,50,Vermont,2,8,3264
2013,51,Virginia,2,8,51062
2013,53,Washington,2,8,42840
2013,54,West Virginia,2,8,10157
2013,55,Wisconsin,2,8,35762
2013,56,Wyoming,2,8,3799
2013,1,Alabama,1,9,31241
2013,2,Alaska,1,9,5258
2013,4,Arizona,1,9,45985
2013,5,Arkansas,1,9,20094
2013,6,California,1,9,257739
2013,8,Colorado,1,9,36568
2013,9,Connecticut,1,9,22855
2013,10,Delaware,1,9,5808
2013,11,District of Columbia,1,9,2756
2013,12,Florida,1,9,111479
2013,13,Georgia,1,9,71115
2013,15,Hawaii,1,9,8908
2013,16,Idaho,1,9,12510
2013,17,Illinois,1,9,86899
2013,18,Indiana,1,9,45941
2013,19,Iowa,1,9,20934
2013,20,Kansas,1,9,20708
2013,21,Kentucky,1,9,28919
2013,22,Louisiana,1,9,31267
2013,23,Maine,1,9,7627
2013,24,Maryland,1,9,37900
2013,25,Massachusetts,1,9,39909
2013,26,Michigan,1,9,64200
2013,27,Minnesota,1,9,37144
2013,28,Mississippi,1,9,20869
2013,29,Missouri,1,9,39958
2013,30,Montana,1,9,6267
2013,31,Nebraska,1,9,13578
2013,32,Nevada,1,9,18757
2013,33,New Hampshire,1,9,7733
2013,34,New Jersey,1,9,57882
2013,35,New Mexico,1,9,14362
2013,36,New York,1,9,118681
2013,37,North Carolina,1,9,65691
2013,38,North Dakota,1,9,4493
2013,39,Ohio,1,9,75959
2013,40,Oklahoma,1,9,27110
2013,41,Oregon,1,9,24321
2013,42,Pennsylvania,1,9,77209
2013,44,Rhode Island,1,9,6244
2013,45,South Carolina,1,9,30526
2013,46,South Dakota,1,9,5919
2013,47,Tennessee,1,9,42348
2013,48,Texas,1,9,202369
2013,49,Utah,1,9,26119
2013,50,Vermont,1,9,3587
2013,51,Virginia,1,9,53161
2013,53,Washington,1,9,44801
2013,54,West Virginia,1,9,10803
2013,55,Wisconsin,1,9,37899
2013,56,Wyoming,1,9,4015
2013,1,Alabama,2,9,29959
2013,2,Alaska,2,9,4923
2013,4,Arizona,2,9,44100
2013,5,Arkansas,2,9,19270
2013,6,California,2,9,247651
2013,8,Colorado,2,9,34930
2013,9,Connecticut,2,9,21860
2013,10,Delaware,2,9,5660
2013,11,District of Columbia,2,9,2620
2013,12,Florida,2,9,106926
2013,13,Georgia,2,9,68867
2013,15,Hawaii,2,9,8298
2013,16,Idaho,2,9,11896
2013,17,Illinois,2,9,83631
2013,18,Indiana,2,9,43420
2013,19,Iowa,2,9,19767
2013,20,Kansas,2,9,19863
2013,21,Kentucky,2,9,27868
2013,22,Louisiana,2,9,30075
2013,23,Maine,2,9,7153
2013,24,Maryland,2,9,36412
2013,25,Massachusetts,2,9,38066
2013,26,Michigan,2,9,61850
2013,27,Minnesota,2,9,35726
2013,28,Mississippi,2,9,19904
2013,29,Missouri,2,9,38197
2013,30,Montana,2,9,6097
2013,31,Nebraska,2,9,12808
2013,32,Nevada,2,9,18304
2013,33,New Hampshire,2,9,7638
2013,34,New Jersey,2,9,55876
2013,35,New Mexico,2,9,14147
2013,36,New York,2,9,113429
2013,37,North Carolina,2,9,62957
2013,38,North Dakota,2,9,4299
2013,39,Ohio,2,9,72560
2013,40,Oklahoma,2,9,26016
2013,41,Oregon,2,9,23262
2013,42,Pennsylvania,2,9,74082
2013,44,Rhode Island,2,9,5951
2013,45,South Carolina,2,9,29328
2013,46,South Dakota,2,9,5650
2013,47,Tennessee,2,9,40916
2013,48,Texas,2,9,195081
2013,49,Utah,2,9,24967
2013,50,Vermont,2,9,3292
2013,51,Virginia,2,9,51117
2013,53,Washington,2,9,42733
2013,54,West Virginia,2,9,10398
2013,55,Wisconsin,2,9,36196
2013,56,Wyoming,2,9,3712
2013,1,Alabama,1,10,30952
2013,2,Alaska,1,10,5150
2013,4,Arizona,1,10,46253
2013,5,Arkansas,1,10,20139
2013,6,California,1,10,254773
2013,8,Colorado,1,10,36104
2013,9,Connecticut,1,10,22926
2013,10,Delaware,1,10,5835
2013,11,District of Columbia,1,10,2464
2013,12,Florida,1,10,112110
2013,13,Georgia,1,10,70595
2013,15,Hawaii,1,10,8756
2013,16,Idaho,1,10,12415
2013,17,Illinois,1,10,86484
2013,18,Indiana,1,10,45186
2013,19,Iowa,1,10,20509
2013,20,Kansas,1,10,20538
2013,21,Kentucky,1,10,28769
2013,22,Louisiana,1,10,30873
2013,23,Maine,1,10,7499
2013,24,Maryland,1,10,37536
2013,25,Massachusetts,1,10,40113
2013,26,Michigan,1,10,64221
2013,27,Minnesota,1,10,36489
2013,28,Mississippi,1,10,20646
2013,29,Missouri,1,10,39625
2013,30,Montana,1,10,6236
2013,31,Nebraska,1,10,13284
2013,32,Nevada,1,10,18669
2013,33,New Hampshire,1,10,7936
2013,34,New Jersey,1,10,57871
2013,35,New Mexico,1,10,14217
2013,36,New York,1,10,118628
2013,37,North Carolina,1,10,65126
2013,38,North Dakota,1,10,4363
2013,39,Ohio,1,10,75433
2013,40,Oklahoma,1,10,26929
2013,41,Oregon,1,10,24092
2013,42,Pennsylvania,1,10,76794
2013,44,Rhode Island,1,10,6125
2013,45,South Carolina,1,10,30002
2013,46,South Dakota,1,10,5758
2013,47,Tennessee,1,10,42010
2013,48,Texas,1,10,199697
2013,49,Utah,1,10,25840
2013,50,Vermont,1,10,3596
2013,51,Virginia,1,10,52577
2013,53,Washington,1,10,43829
2013,54,West Virginia,1,10,10889
2013,55,Wisconsin,1,10,37447
2013,56,Wyoming,1,10,3800
2013,1,Alabama,2,10,29824
2013,2,Alaska,2,10,4899
2013,4,Arizona,2,10,44485
2013,5,Arkansas,2,10,19139
2013,6,California,2,10,245621
2013,8,Colorado,2,10,34707
2013,9,Connecticut,2,10,21774
2013,10,Delaware,2,10,5561
2013,11,District of Columbia,2,10,2577
2013,12,Florida,2,10,107819
2013,13,Georgia,2,10,68538
2013,15,Hawaii,2,10,8012
2013,16,Idaho,2,10,11728
2013,17,Illinois,2,10,82767
2013,18,Indiana,2,10,43191
2013,19,Iowa,2,10,19706
2013,20,Kansas,2,10,19711
2013,21,Kentucky,2,10,27366
2013,22,Louisiana,2,10,29738
2013,23,Maine,2,10,7119
2013,24,Maryland,2,10,36031
2013,25,Massachusetts,2,10,38438
2013,26,Michigan,2,10,61398
2013,27,Minnesota,2,10,34749
2013,28,Mississippi,2,10,19503
2013,29,Missouri,2,10,37580
2013,30,Montana,2,10,6114
2013,31,Nebraska,2,10,12608
2013,32,Nevada,2,10,17816
2013,33,New Hampshire,2,10,7686
2013,34,New Jersey,2,10,55358
2013,35,New Mexico,2,10,13786
2013,36,New York,2,10,113338
2013,37,North Carolina,2,10,62332
2013,38,North Dakota,2,10,4168
2013,39,Ohio,2,10,72237
2013,40,Oklahoma,2,10,25331
2013,41,Oregon,2,10,23220
2013,42,Pennsylvania,2,10,73782
2013,44,Rhode Island,2,10,5885
2013,45,South Carolina,2,10,29325
2013,46,South Dakota,2,10,5449
2013,47,Tennessee,2,10,40892
2013,48,Texas,2,10,193287
2013,49,Utah,2,10,24721
2013,50,Vermont,2,10,3450
2013,51,Virginia,2,10,50948
2013,53,Washington,2,10,42628
2013,54,West Virginia,2,10,10354
2013,55,Wisconsin,2,10,35703
2013,56,Wyoming,2,10,3699
2013,1,Alabama,1,11,31328
2013,2,Alaska,1,11,5167
2013,4,Arizona,1,11,45360
2013,5,Arkansas,1,11,19753
2013,6,California,1,11,252254
2013,8,Colorado,1,11,35511
2013,9,Connecticut,1,11,23228
2013,10,Delaware,1,11,5676
2013,11,District of Columbia,1,11,2499
2013,12,Florida,1,11,113054
2013,13,Georgia,1,11,70747
2013,15,Hawaii,1,11,8247
2013,16,Idaho,1,11,12346
2013,17,Illinois,1,11,86257
2013,18,Indiana,1,11,44982
2013,19,Iowa,1,11,20317
2013,20,Kansas,1,11,20102
2013,21,Kentucky,1,11,28588
2013,22,Louisiana,1,11,30802
2013,23,Maine,1,11,7545
2013,24,Maryland,1,11,37568
2013,25,Massachusetts,1,11,39671
2013,26,Michigan,1,11,64871
2013,27,Minnesota,1,11,35793
2013,28,Mississippi,1,11,20373
2013,29,Missouri,1,11,39347
2013,30,Montana,1,11,6207
2013,31,Nebraska,1,11,12897
2013,32,Nevada,1,11,18377
2013,33,New Hampshire,1,11,7933
2013,34,New Jersey,1,11,57479
2013,35,New Mexico,1,11,14320
2013,36,New York,1,11,118222
2013,37,North Carolina,1,11,65362
2013,38,North Dakota,1,11,4261
2013,39,Ohio,1,11,75865
2013,40,Oklahoma,1,11,26757
2013,41,Oregon,1,11,24032
2013,42,Pennsylvania,1,11,77043
2013,44,Rhode Island,1,11,6258
2013,45,South Carolina,1,11,30181
2013,46,South Dakota,1,11,5518
2013,47,Tennessee,1,11,42322
2013,48,Texas,1,11,198879
2013,49,Utah,1,11,25084
2013,50,Vermont,1,11,3538
2013,51,Virginia,1,11,52157
2013,53,Washington,1,11,43666
2013,54,West Virginia,1,11,10825
2013,55,Wisconsin,1,11,37258
2013,56,Wyoming,1,11,3768
2013,1,Alabama,2,11,30173
2013,2,Alaska,2,11,4801
2013,4,Arizona,2,11,44085
2013,5,Arkansas,2,11,19065
2013,6,California,2,11,242187
2013,8,Colorado,2,11,33888
2013,9,Connecticut,2,11,22087
2013,10,Delaware,2,11,5366
2013,11,District of Columbia,2,11,2572
2013,12,Florida,2,11,108252
2013,13,Georgia,2,11,68598
2013,15,Hawaii,2,11,7940
2013,16,Idaho,2,11,11825
2013,17,Illinois,2,11,82736
2013,18,Indiana,2,11,43272
2013,19,Iowa,2,11,19469
2013,20,Kansas,2,11,19190
2013,21,Kentucky,2,11,27047
2013,22,Louisiana,2,11,29516
2013,23,Maine,2,11,7189
2013,24,Maryland,2,11,36102
2013,25,Massachusetts,2,11,38429
2013,26,Michigan,2,11,61929
2013,27,Minnesota,2,11,34158
2013,28,Mississippi,2,11,19713
2013,29,Missouri,2,11,37428
2013,30,Montana,2,11,6040
2013,31,Nebraska,2,11,12605
2013,32,Nevada,2,11,17707
2013,33,New Hampshire,2,11,7787
2013,34,New Jersey,2,11,55260
2013,35,New Mexico,2,11,13667
2013,36,New York,2,11,113573
2013,37,North Carolina,2,11,62761
2013,38,North Dakota,2,11,4076
2013,39,Ohio,2,11,72864
2013,40,Oklahoma,2,11,25347
2013,41,Oregon,2,11,22920
2013,42,Pennsylvania,2,11,73844
2013,44,Rhode Island,2,11,5869
2013,45,South Carolina,2,11,29274
2013,46,South Dakota,2,11,5310
2013,47,Tennessee,2,11,40718
2013,48,Texas,2,11,191401
2013,49,Utah,2,11,23886
2013,50,Vermont,2,11,3424
2013,51,Virginia,2,11,50516
2013,53,Washington,2,11,41849
2013,54,West Virginia,2,11,10418
2013,55,Wisconsin,2,11,35819
2013,56,Wyoming,2,11,3581
2013,1,Alabama,1,12,32935
2013,2,Alaska,1,12,5112
2013,4,Arizona,1,12,46807
2013,5,Arkansas,1,12,20537
2013,6,California,1,12,258855
2013,8,Colorado,1,12,35884
2013,9,Connecticut,1,12,23743
2013,10,Delaware,1,12,5862
2013,11,District of Columbia,1,12,2612
2013,12,Florida,1,12,116667
2013,13,Georgia,1,12,72443
2013,15,Hawaii,1,12,8467
2013,16,Idaho,1,12,12304
2013,17,Illinois,1,12,87846
2013,18,Indiana,1,12,46457
2013,19,Iowa,1,12,20845
2013,20,Kansas,1,12,20776
2013,21,Kentucky,1,12,29421
2013,22,Louisiana,1,12,31811
2013,23,Maine,1,12,7802
2013,24,Maryland,1,12,38924
2013,25,Massachusetts,1,12,40796
2013,26,Michigan,1,12,67291
2013,27,Minnesota,1,12,36566
2013,28,Mississippi,1,12,21332
2013,29,Missouri,1,12,40238
2013,30,Montana,1,12,6345
2013,31,Nebraska,1,12,13094
2013,32,Nevada,1,12,19144
2013,33,New Hampshire,1,12,8151
2013,34,New Jersey,1,12,59055
2013,35,New Mexico,1,12,14334
2013,36,New York,1,12,120791
2013,37,North Carolina,1,12,67401
2013,38,North Dakota,1,12,4283
2013,39,Ohio,1,12,79135
2013,40,Oklahoma,1,12,26555
2013,41,Oregon,1,12,24379
2013,42,Pennsylvania,1,12,79008
2013,44,Rhode Island,1,12,6333
2013,45,South Carolina,1,12,31145
2013,46,South Dakota,1,12,5691
2013,47,Tennessee,1,12,43416
2013,48,Texas,1,12,201697
2013,49,Utah,1,12,25109
2013,50,Vermont,1,12,3646
2013,51,Virginia,1,12,53500
2013,53,Washington,1,12,44895
2013,54,West Virginia,1,12,11081
2013,55,Wisconsin,1,12,38010
2013,56,Wyoming,1,12,3781
2013,1,Alabama,2,12,31567
2013,2,Alaska,2,12,4867
2013,4,Arizona,2,12,45054
2013,5,Arkansas,2,12,19408
2013,6,California,2,12,248973
2013,8,Colorado,2,12,34356
2013,9,Connecticut,2,12,22687
2013,10,Delaware,2,12,5633
2013,11,District of Columbia,2,12,2515
2013,12,Florida,2,12,112506
2013,13,Georgia,2,12,70137
2013,15,Hawaii,2,12,8172
2013,16,Idaho,2,12,12046
2013,17,Illinois,2,12,84861
2013,18,Indiana,2,12,44454
2013,19,Iowa,2,12,19823
2013,20,Kansas,2,12,19519
2013,21,Kentucky,2,12,27889
2013,22,Louisiana,2,12,30498
2013,23,Maine,2,12,7392
2013,24,Maryland,2,12,37152
2013,25,Massachusetts,2,12,39271
2013,26,Michigan,2,12,64370
2013,27,Minnesota,2,12,34927
2013,28,Mississippi,2,12,20429
2013,29,Missouri,2,12,38791
2013,30,Montana,2,12,6123
2013,31,Nebraska,2,12,12557
2013,32,Nevada,2,12,17833
2013,33,New Hampshire,2,12,7826
2013,34,New Jersey,2,12,56251
2013,35,New Mexico,2,12,13980
2013,36,New York,2,12,115829
2013,37,North Carolina,2,12,64614
2013,38,North Dakota,2,12,3982
2013,39,Ohio,2,12,74855
2013,40,Oklahoma,2,12,25627
2013,41,Oregon,2,12,23649
2013,42,Pennsylvania,2,12,75828
2013,44,Rhode Island,2,12,5879
2013,45,South Carolina,2,12,30137
2013,46,South Dakota,2,12,5251
2013,47,Tennessee,2,12,41399
2013,48,Texas,2,12,193937
2013,49,Utah,2,12,23926
2013,50,Vermont,2,12,3402
2013,51,Virginia,2,12,51384
2013,53,Washington,2,12,42968
2013,54,West Virginia,2,12,10449
2013,55,Wisconsin,2,12,36616
2013,56,Wyoming,2,12,3538
2013,1,Alabama,1,13,33478
2013,2,Alaska,1,13,5442
2013,4,Arizona,1,13,47219
2013,5,Arkansas,1,13,20685
2013,6,California,1,13,263969
2013,8,Colorado,1,13,35717
2013,9,Connecticut,1,13,24453
2013,10,Delaware,1,13,5934
2013,11,District of Columbia,1,13,2552
2013,12,Florida,1,13,119182
2013,13,Georgia,1,13,73958
2013,15,Hawaii,1,13,8576
2013,16,Idaho,1,13,12493
2013,17,Illinois,1,13,89340
2013,18,Indiana,1,13,47255
2013,19,Iowa,1,13,21051
2013,20,Kansas,1,13,21067
2013,21,Kentucky,1,13,30011
2013,22,Louisiana,1,13,32409
2013,23,Maine,1,13,7969
2013,24,Maryland,1,13,39323
2013,25,Massachusetts,1,13,41778
2013,26,Michigan,1,13,68666
2013,27,Minnesota,1,13,37033
2013,28,Mississippi,1,13,21945
2013,29,Missouri,1,13,41121
2013,30,Montana,1,13,6422
2013,31,Nebraska,1,13,13028
2013,32,Nevada,1,13,19212
2013,33,New Hampshire,1,13,8585
2013,34,New Jersey,1,13,60143
2013,35,New Mexico,1,13,14520
2013,36,New York,1,13,124065
2013,37,North Carolina,1,13,67570
2013,38,North Dakota,1,13,4318
2013,39,Ohio,1,13,79928
2013,40,Oklahoma,1,13,27063
2013,41,Oregon,1,13,25123
2013,42,Pennsylvania,1,13,81147
2013,44,Rhode Island,1,13,6429
2013,45,South Carolina,1,13,31854
2013,46,South Dakota,1,13,5724
2013,47,Tennessee,1,13,44157
2013,48,Texas,1,13,202847
2013,49,Utah,1,13,25161
2013,50,Vermont,1,13,3870
2013,51,Virginia,1,13,54247
2013,53,Washington,1,13,45725
2013,54,West Virginia,1,13,11271
2013,55,Wisconsin,1,13,38972
2013,56,Wyoming,1,13,3851
2013,1,Alabama,2,13,32201
2013,2,Alaska,2,13,5036
2013,4,Arizona,2,13,45665
2013,5,Arkansas,2,13,19791
2013,6,California,2,13,251356
2013,8,Colorado,2,13,34368
2013,9,Connecticut,2,13,23415
2013,10,Delaware,2,13,5745
2013,11,District of Columbia,2,13,2541
2013,12,Florida,2,13,115217
2013,13,Georgia,2,13,70472
2013,15,Hawaii,2,13,8025
2013,16,Idaho,2,13,11961
2013,17,Illinois,2,13,85748
2013,18,Indiana,2,13,45241
2013,19,Iowa,2,13,20129
2013,20,Kansas,2,13,19732
2013,21,Kentucky,2,13,28391
2013,22,Louisiana,2,13,31101
2013,23,Maine,2,13,7599
2013,24,Maryland,2,13,37693
2013,25,Massachusetts,2,13,39688
2013,26,Michigan,2,13,65371
2013,27,Minnesota,2,13,34907
2013,28,Mississippi,2,13,20863
2013,29,Missouri,2,13,39270
2013,30,Montana,2,13,5926
2013,31,Nebraska,2,13,12471
2013,32,Nevada,2,13,18173
2013,33,New Hampshire,2,13,7945
2013,34,New Jersey,2,13,57613
2013,35,New Mexico,2,13,14080
2013,36,New York,2,13,118101
2013,37,North Carolina,2,13,65262
2013,38,North Dakota,2,13,4027
2013,39,Ohio,2,13,76235
2013,40,Oklahoma,2,13,25597
2013,41,Oregon,2,13,23989
2013,42,Pennsylvania,2,13,77699
2013,44,Rhode Island,2,13,6108
2013,45,South Carolina,2,13,30701
2013,46,South Dakota,2,13,5406
2013,47,Tennessee,2,13,42260
2013,48,Texas,2,13,194866
2013,49,Utah,2,13,23758
2013,50,Vermont,2,13,3536
2013,51,Virginia,2,13,51705
2013,53,Washington,2,13,43389
2013,54,West Virginia,2,13,10917
2013,55,Wisconsin,2,13,37096
2013,56,Wyoming,2,13,3532
2013,1,Alabama,1,14,32487
2013,2,Alaska,1,14,5190
2013,4,Arizona,1,14,45891
2013,5,Arkansas,1,14,20221
2013,6,California,1,14,260858
2013,8,Colorado,1,14,34670
2013,9,Connecticut,1,14,24672
2013,10,Delaware,1,14,5765
2013,11,District of Columbia,1,14,2457
2013,12,Florida,1,14,118439
2013,13,Georgia,1,14,71547
2013,15,Hawaii,1,14,8337
2013,16,Idaho,1,14,12317
2013,17,Illinois,1,14,87872
2013,18,Indiana,1,14,46302
2013,19,Iowa,1,14,20660
2013,20,Kansas,1,14,20456
2013,21,Kentucky,1,14,29353
2013,22,Louisiana,1,14,31752
2013,23,Maine,1,14,8034
2013,24,Maryland,1,14,38723
2013,25,Massachusetts,1,14,41546
2013,26,Michigan,1,14,68087
2013,27,Minnesota,1,14,35915
2013,28,Mississippi,1,14,21196
2013,29,Missouri,1,14,40567
2013,30,Montana,1,14,6327
2013,31,Nebraska,1,14,12814
2013,32,Nevada,1,14,18730
2013,33,New Hampshire,1,14,8488
2013,34,New Jersey,1,14,59793
2013,35,New Mexico,1,14,14258
2013,36,New York,1,14,122610
2013,37,North Carolina,1,14,65902
2013,38,North Dakota,1,14,4217
2013,39,Ohio,1,14,78638
2013,40,Oklahoma,1,14,26762
2013,41,Oregon,1,14,24848
2013,42,Pennsylvania,1,14,80852
2013,44,Rhode Island,1,14,6427
2013,45,South Carolina,1,14,30761
2013,46,South Dakota,1,14,5751
2013,47,Tennessee,1,14,43849
2013,48,Texas,1,14,197044
2013,49,Utah,1,14,24141
2013,50,Vermont,1,14,3863
2013,51,Virginia,1,14,53319
2013,53,Washington,1,14,45430
2013,54,West Virginia,1,14,11034
2013,55,Wisconsin,1,14,38317
2013,56,Wyoming,1,14,3796
2013,1,Alabama,2,14,31494
2013,2,Alaska,2,14,4882
2013,4,Arizona,2,14,44441
2013,5,Arkansas,2,14,19516
2013,6,California,2,14,249244
2013,8,Colorado,2,14,33207
2013,9,Connecticut,2,14,23489
2013,10,Delaware,2,14,5705
2013,11,District of Columbia,2,14,2445
2013,12,Florida,2,14,113081
2013,13,Georgia,2,14,68529
2013,15,Hawaii,2,14,7994
2013,16,Idaho,2,14,11624
2013,17,Illinois,2,14,84228
2013,18,Indiana,2,14,44457
2013,19,Iowa,2,14,19749
2013,20,Kansas,2,14,19262
2013,21,Kentucky,2,14,28121
2013,22,Louisiana,2,14,30322
2013,23,Maine,2,14,7678
2013,24,Maryland,2,14,37329
2013,25,Massachusetts,2,14,39916
2013,26,Michigan,2,14,65270
2013,27,Minnesota,2,14,34663
2013,28,Mississippi,2,14,20320
2013,29,Missouri,2,14,38428
2013,30,Montana,2,14,6029
2013,31,Nebraska,2,14,12111
2013,32,Nevada,2,14,17894
2013,33,New Hampshire,2,14,7921
2013,34,New Jersey,2,14,56928
2013,35,New Mexico,2,14,13763
2013,36,New York,2,14,117165
2013,37,North Carolina,2,14,63461
2013,38,North Dakota,2,14,4109
2013,39,Ohio,2,14,75318
2013,40,Oklahoma,2,14,25484
2013,41,Oregon,2,14,23719
2013,42,Pennsylvania,2,14,76354
2013,44,Rhode Island,2,14,6132
2013,45,South Carolina,2,14,29747
2013,46,South Dakota,2,14,5208
2013,47,Tennessee,2,14,41477
2013,48,Texas,2,14,189129
2013,49,Utah,2,14,23049
2013,50,Vermont,2,14,3599
2013,51,Virginia,2,14,50644
2013,53,Washington,2,14,42779
2013,54,West Virginia,2,14,10743
2013,55,Wisconsin,2,14,36602
2013,56,Wyoming,2,14,3515
2013,1,Alabama,1,15,32740
2013,2,Alaska,1,15,5062
2013,4,Arizona,1,15,45804
2013,5,Arkansas,1,15,20295
2013,6,California,1,15,263321
2013,8,Colorado,1,15,33980
2013,9,Connecticut,1,15,24746
2013,10,Delaware,1,15,5800
2013,11,District of Columbia,1,15,2485
2013,12,Florida,1,15,118977
2013,13,Georgia,1,15,70801
2013,15,Hawaii,1,15,8176
2013,16,Idaho,1,15,12088
2013,17,Illinois,1,15,88571
2013,18,Indiana,1,15,45998
2013,19,Iowa,1,15,20734
2013,20,Kansas,1,15,20358
2013,21,Kentucky,1,15,28991
2013,22,Louisiana,1,15,31220
2013,23,Maine,1,15,8156
2013,24,Maryland,1,15,38741
2013,25,Massachusetts,1,15,42060
2013,26,Michigan,1,15,68720
2013,27,Minnesota,1,15,36074
2013,28,Mississippi,1,15,21179
2013,29,Missouri,1,15,40554
2013,30,Montana,1,15,6383
2013,31,Nebraska,1,15,12496
2013,32,Nevada,1,15,18697
2013,33,New Hampshire,1,15,8694
2013,34,New Jersey,1,15,60074
2013,35,New Mexico,1,15,14225
2013,36,New York,1,15,123598
2013,37,North Carolina,1,15,65043
2013,38,North Dakota,1,15,4341
2013,39,Ohio,1,15,79110
2013,40,Oklahoma,1,15,26490
2013,41,Oregon,1,15,24785
2013,42,Pennsylvania,1,15,81303
2013,44,Rhode Island,1,15,6534
2013,45,South Carolina,1,15,30816
2013,46,South Dakota,1,15,5541
2013,47,Tennessee,1,15,42862
2013,48,Texas,1,15,195475
2013,49,Utah,1,15,23863
2013,50,Vermont,1,15,3885
2013,51,Virginia,1,15,52761
2013,53,Washington,1,15,45635
2013,54,West Virginia,1,15,11263
2013,55,Wisconsin,1,15,38318
2013,56,Wyoming,1,15,3837
2013,1,Alabama,2,15,31405
2013,2,Alaska,2,15,4865
2013,4,Arizona,2,15,43793
2013,5,Arkansas,2,15,19308
2013,6,California,2,15,252579
2013,8,Colorado,2,15,32759
2013,9,Connecticut,2,15,23457
2013,10,Delaware,2,15,5565
2013,11,District of Columbia,2,15,2503
2013,12,Florida,2,15,113710
2013,13,Georgia,2,15,68021
2013,15,Hawaii,2,15,7811
2013,16,Idaho,2,15,11206
2013,17,Illinois,2,15,84661
2013,18,Indiana,2,15,44424
2013,19,Iowa,2,15,19841
2013,20,Kansas,2,15,19353
2013,21,Kentucky,2,15,27756
2013,22,Louisiana,2,15,29931
2013,23,Maine,2,15,7656
2013,24,Maryland,2,15,37093
2013,25,Massachusetts,2,15,40305
2013,26,Michigan,2,15,65520
2013,27,Minnesota,2,15,34519
2013,28,Mississippi,2,15,20127
2013,29,Missouri,2,15,38573
2013,30,Montana,2,15,6022
2013,31,Nebraska,2,15,12102
2013,32,Nevada,2,15,18066
2013,33,New Hampshire,2,15,8271
2013,34,New Jersey,2,15,57499
2013,35,New Mexico,2,15,13645
2013,36,New York,2,15,118480
2013,37,North Carolina,2,15,62287
2013,38,North Dakota,2,15,4124
2013,39,Ohio,2,15,75790
2013,40,Oklahoma,2,15,25247
2013,41,Oregon,2,15,23706
2013,42,Pennsylvania,2,15,76866
2013,44,Rhode Island,2,15,6264
2013,45,South Carolina,2,15,29315
2013,46,South Dakota,2,15,5379
2013,47,Tennessee,2,15,41053
2013,48,Texas,2,15,186533
2013,49,Utah,2,15,22502
2013,50,Vermont,2,15,3707
2013,51,Virginia,2,15,50394
2013,53,Washington,2,15,43228
2013,54,West Virginia,2,15,10649
2013,55,Wisconsin,2,15,36609
2013,56,Wyoming,2,15,3642
2013,1,Alabama,1,16,32360
2013,2,Alaska,1,16,5205
2013,4,Arizona,1,16,45981
2013,5,Arkansas,1,16,20137
2013,6,California,1,16,268369
2013,8,Colorado,1,16,33916
2013,9,Connecticut,1,16,25205
2013,10,Delaware,1,16,5414
2013,11,District of Columbia,1,16,2541
2013,12,Florida,1,16,120289
2013,13,Georgia,1,16,70012
2013,15,Hawaii,1,16,8043
2013,16,Idaho,1,16,11991
2013,17,Illinois,1,16,88497
2013,18,Indiana,1,16,45652
2013,19,Iowa,1,16,20967
2013,20,Kansas,1,16,19962
2013,21,Kentucky,1,16,28607
2013,22,Louisiana,1,16,30883
2013,23,Maine,1,16,8278
2013,24,Maryland,1,16,38704
2013,25,Massachusetts,1,16,42705
2013,26,Michigan,1,16,69315
2013,27,Minnesota,1,16,36340
2013,28,Mississippi,1,16,20695
2013,29,Missouri,1,16,40342
2013,30,Montana,1,16,6541
2013,31,Nebraska,1,16,12594
2013,32,Nevada,1,16,18820
2013,33,New Hampshire,1,16,8892
2013,34,New Jersey,1,16,60584
2013,35,New Mexico,1,16,13979
2013,36,New York,1,16,125458
2013,37,North Carolina,1,16,63733
2013,38,North Dakota,1,16,4365
2013,39,Ohio,1,16,78657
2013,40,Oklahoma,1,16,25893
2013,41,Oregon,1,16,25096
2013,42,Pennsylvania,1,16,82120
2013,44,Rhode Island,1,16,6737
2013,45,South Carolina,1,16,30415
2013,46,South Dakota,1,16,5727
2013,47,Tennessee,1,16,42393
2013,48,Texas,1,16,194654
2013,49,Utah,1,16,23739
2013,50,Vermont,1,16,3895
2013,51,Virginia,1,16,52906
2013,53,Washington,1,16,45525
2013,54,West Virginia,1,16,11008
2013,55,Wisconsin,1,16,38337
2013,56,Wyoming,1,16,3798
2013,1,Alabama,2,16,30872
2013,2,Alaska,2,16,4943
2013,4,Arizona,2,16,43853
2013,5,Arkansas,2,16,19526
2013,6,California,2,16,257248
2013,8,Colorado,2,16,32351
2013,9,Connecticut,2,16,24013
2013,10,Delaware,2,16,5270
2013,11,District of Columbia,2,16,2517
2013,12,Florida,2,16,113852
2013,13,Georgia,2,16,67345
2013,15,Hawaii,2,16,7864
2013,16,Idaho,2,16,11333
2013,17,Illinois,2,16,85213
2013,18,Indiana,2,16,43985
2013,19,Iowa,2,16,19667
2013,20,Kansas,2,16,19060
2013,21,Kentucky,2,16,27474
2013,22,Louisiana,2,16,29632
2013,23,Maine,2,16,7845
2013,24,Maryland,2,16,37592
2013,25,Massachusetts,2,16,40915
2013,26,Michigan,2,16,66267
2013,27,Minnesota,2,16,34734
